,Target
19794,0
19795,0
19796,1
19797,0
19798,0
19799,1
19800,1
19801,1
19802,0
19803,1
19804,0
19805,0
19806,0
19807,1
19808,0
19809,1
19810,1
19811,1
19812,0
19813,0
19814,1
19815,0
19816,0
19817,1
19818,1
19819,0
19820,0
19821,1
19822,1
19823,0
19824,1
19825,0
19826,1
19827,0
19828,1
19829,1
19830,0
19831,1
19832,1
19833,1
19834,0
19835,0
19836,1
19837,0
19838,0
19839,0
19840,1
19841,0
19842,1
19843,0
19844,1
19845,1
19846,0
19847,1
19848,0
19849,0
19850,1
19851,1
19852,0
19853,0
19854,1
19855,0
19856,1
19857,1
19858,0
19859,0
19860,1
19861,0
19862,1
19863,1
19864,0
19865,0
19866,1
19867,0
19868,1
19869,1
19870,0
19871,0
19872,1
19873,0
19874,1
19875,0
19876,1
19877,0
19878,1
19879,0
19880,1
19881,1
19882,1
19883,0
19884,0
19885,1
19886,0
19887,1
19888,0
19889,0
19890,1
19891,1
19892,0
19893,0
19894,1
19895,1
19896,1
19897,0
19898,0
19899,0
19900,1
19901,0
19902,1
19903,1
19904,1
19905,0
19906,0
19907,0
19908,1
19909,1
19910,0
19911,1
19912,1
19913,0
19914,0
19915,0
19916,1
19917,1
19918,0
19919,0
19920,1
19921,1
19922,0
19923,0
19924,1
19925,0
19926,0
19927,1
19928,1
19929,0
19930,0
19931,1
19932,1
19933,1
19934,1
19935,0
19936,0
19937,0
19938,1
19939,0
19940,1
19941,0
19942,1
19943,1
19944,0
19945,1
19946,0
19947,1
19948,0
19949,0
19950,0
19951,1
19952,1
19953,1
19954,0
19955,0
19956,1
19957,1
19958,0
19959,1
19960,0
19961,0
19962,0
19963,1
19964,1
19965,1
19966,0
19967,0
19968,1
19969,1
19970,0
19971,1
19972,0
19973,1
19974,0
19975,1
19976,0
19977,0
19978,0
19979,0
19980,1
19981,1
19982,1
19983,0
19984,0
19985,1
19986,0
19987,1
19988,1
19989,1
19990,0
19991,1
19992,0
19993,0
19994,0
19995,0
19996,1
19997,0
19998,1
19999,1
20000,1
20001,1
20002,1
20003,0
20004,1
20005,1
20006,0
20007,0
20008,0
20009,0
20010,0
20011,0
20012,0
20013,1
20014,0
20015,1
20016,0
20017,1
20018,0
20019,1
20020,1
20021,0
20022,1
20023,0
20024,1
20025,0
20026,0
20027,1
20028,1
20029,1
20030,0
20031,1
20032,1
20033,0
20034,0
20035,1
20036,0
20037,1
20038,1
20039,0
20040,0
20041,1
20042,1
20043,0
20044,1
20045,0
20046,1
20047,1
20048,1
20049,1
20050,1
20051,1
20052,0
20053,0
20054,0
20055,0
20056,1
20057,0
20058,1
20059,0
20060,0
20061,0
20062,1
20063,1
20064,0
20065,1
20066,0
20067,0
20068,1
20069,0
20070,1
20071,1
20072,1
20073,0
20074,0
20075,0
20076,1
20077,0
20078,1
20079,0
20080,1
20081,0
20082,0
20083,1
20084,0
20085,1
20086,1
20087,0
20088,1
20089,0
20090,0
20091,0
20092,1
20093,0
20094,0
20095,1
20096,0
20097,1
20098,0
20099,1
20100,0
20101,0
20102,1
20103,0
20104,1
20105,1
20106,1
20107,0
20108,1
20109,1
20110,1
20111,1
20112,0
20113,1
20114,0
20115,0
20116,1
20117,0
20118,0
20119,1
20120,1
20121,0
20122,1
20123,0
20124,0
20125,1
20126,0
20127,0
20128,1
20129,1
20130,0
20131,1
20132,1
20133,1
20134,1
20135,1
20136,0
20137,0
20138,0
20139,1
20140,0
20141,1
20142,1
20143,0
20144,1
20145,0
20146,1
20147,1
20148,0
20149,1
20150,0
20151,0
20152,1
20153,1
20154,0
20155,0
20156,1
20157,0
20158,0
20159,1
20160,0
20161,1
20162,0
20163,0
20164,1
20165,1
20166,0
20167,0
20168,0
20169,1
20170,1
20171,1
20172,1
20173,0
20174,0
20175,1
20176,0
20177,1
20178,0
20179,1
20180,0
20181,0
20182,0
20183,0
20184,1
20185,1
20186,1
20187,0
20188,1
20189,1
20190,0
20191,1
20192,0
20193,0
20194,0
20195,0
20196,1
20197,1
20198,1
20199,1
20200,0
20201,0
20202,1
20203,1
20204,1
20205,0
20206,1
20207,0
20208,0
20209,0
20210,1
20211,0
20212,1
20213,1
20214,0
20215,1
20216,0
20217,0
20218,0
20219,0
20220,1
20221,1
20222,1
20223,1
20224,0
20225,1
20226,1
20227,1
20228,1
20229,1
20230,1
20231,0
20232,1
20233,0
20234,0
20235,0
20236,1
20237,0
20238,0
20239,0
20240,0
20241,0
20242,1
20243,1
20244,0
20245,1
20246,0
20247,0
20248,0
20249,1
20250,1
20251,0
20252,1
20253,1
20254,1
20255,0
20256,0
20257,1
20258,1
20259,0
20260,0
20261,1
20262,0
20263,0
20264,1
20265,0
20266,1
20267,0
20268,1
20269,1
20270,0
20271,0
20272,1
20273,0
20274,0
20275,1
20276,1
20277,0
20278,1
20279,0
20280,1
20281,0
20282,0
20283,0
20284,1
20285,1
20286,1
20287,1
20288,1
20289,0
20290,0
20291,1
20292,0
20293,1
20294,0
20295,1
20296,1
20297,0
20298,0
20299,0
20300,0
20301,1
20302,1
20303,1
20304,1
20305,0
20306,0
20307,1
20308,1
20309,1
20310,0
20311,0
20312,0
20313,0
20314,0
20315,0
20316,1
20317,1
20318,0
20319,1
20320,1
20321,1
20322,0
20323,1
20324,1
20325,0
20326,0
20327,1
20328,0
20329,0
20330,0
20331,1
20332,1
20333,0
20334,0
20335,1
20336,0
20337,0
20338,0
20339,0
20340,1
20341,0
20342,0
20343,1
20344,0
20345,1
20346,1
20347,1
20348,1
20349,0
20350,1
20351,1
20352,1
20353,0
20354,1
20355,1
20356,0
20357,1
20358,1
20359,0
20360,0
20361,1
20362,1
20363,0
20364,0
20365,1
20366,0
20367,0
20368,0
20369,1
20370,0
20371,1
20372,1
20373,0
20374,1
20375,1
20376,0
20377,0
20378,1
20379,0
20380,0
20381,1
20382,1
20383,0
20384,0
20385,1
20386,1
20387,0
20388,1
20389,0
20390,1
20391,1
20392,0
20393,0
20394,0
20395,1
20396,0
20397,1
20398,1
20399,1
20400,1
20401,0
20402,0
20403,0
20404,1
20405,1
20406,0
20407,1
20408,1
20409,1
20410,1
20411,0
20412,1
20413,1
20414,0
20415,0
20416,0
20417,0
20418,0
20419,1
20420,0
20421,1
20422,0
20423,0
20424,1
20425,1
20426,0
20427,0
20428,1
20429,1
20430,0
20431,0
20432,0
20433,1
20434,1
20435,0
20436,0
20437,0
20438,1
20439,0
20440,1
20441,1
20442,1
20443,0
20444,1
20445,0
20446,1
20447,1
20448,0
20449,1
20450,1
20451,0
20452,0
20453,0
20454,0
20455,0
20456,0
20457,1
20458,1
20459,1
20460,1
20461,0
20462,1
20463,0
20464,0
20465,0
20466,0
20467,1
20468,1
20469,1
20470,1
20471,1
20472,0
20473,1
20474,0
20475,0
20476,1
20477,0
20478,1
20479,1
20480,0
20481,0
20482,1
20483,0
20484,1
20485,0
20486,0
20487,1
20488,1
20489,0
20490,1
20491,0
20492,0
20493,1
20494,1
20495,0
20496,1
20497,0
20498,1
20499,1
20500,1
20501,0
20502,1
20503,0
20504,1
20505,1
20506,0
20507,1
20508,0
20509,0
20510,0
20511,1
20512,0
20513,1
20514,1
20515,0
20516,1
20517,1
20518,0
20519,0
20520,0
20521,0
20522,0
20523,1
20524,0
20525,0
20526,1
20527,1
20528,1
20529,0
20530,1
20531,0
20532,1
20533,1
20534,0
20535,1
20536,1
20537,1
20538,0
20539,0
20540,0
20541,1
20542,1
20543,0
20544,0
20545,0
20546,0
20547,1
20548,0
20549,1
20550,1
20551,0
20552,0
20553,1
20554,1
20555,0
20556,1
20557,0
20558,1
20559,0
20560,1
20561,1
20562,1
20563,0
20564,0
20565,0
20566,1
20567,1
20568,0
20569,0
20570,1
20571,1
20572,0
20573,1
20574,1
20575,1
20576,0
20577,1
20578,0
20579,0
20580,0
20581,0
20582,1
20583,1
20584,0
20585,1
20586,0
20587,1
20588,1
20589,1
20590,0
20591,0
20592,0
20593,0
20594,1
20595,0
20596,1
20597,1
20598,0
20599,1
20600,0
20601,0
20602,1
20603,0
20604,0
20605,1
20606,0
20607,1
20608,0
20609,0
20610,0
20611,1
20612,1
20613,1
20614,1
20615,0
20616,0
20617,0
20618,0
20619,1
20620,1
20621,1
20622,0
20623,1
20624,0
20625,1
20626,1
20627,0
20628,1
20629,1
20630,0
20631,1
20632,0
20633,1
20634,0
20635,1
20636,0
20637,0
20638,1
20639,1
20640,1
20641,0
20642,0
20643,0
20644,1
20645,0
20646,0
20647,1
20648,1
20649,1
20650,0
20651,1
20652,1
20653,0
20654,1
20655,1
20656,1
20657,1
20658,1
20659,0
20660,0
20661,0
20662,0
20663,0
20664,0
20665,0
20666,1
20667,0
20668,1
20669,1
20670,0
20671,0
20672,1
20673,0
20674,0
20675,1
20676,1
20677,1
20678,1
20679,0
20680,0
20681,1
20682,1
20683,1
20684,0
20685,1
20686,0
20687,0
20688,0
20689,0
20690,1
20691,0
20692,1
20693,1
20694,1
20695,1
20696,1
20697,0
20698,0
20699,0
20700,0
20701,0
20702,0
20703,0
20704,1
20705,1
20706,1
20707,0
20708,1
20709,0
20710,1
20711,1
20712,0
20713,0
20714,1
20715,0
20716,1
20717,0
20718,1
20719,1
20720,1
20721,0
20722,1
20723,0
20724,0
20725,1
20726,0
20727,1
20728,0
20729,0
20730,1
20731,0
20732,0
20733,1
20734,1
20735,1
20736,1
20737,0
20738,0
20739,1
20740,0
20741,0
20742,0
20743,0
20744,1
20745,1
20746,1
20747,0
20748,0
20749,0
20750,1
20751,1
20752,0
20753,0
20754,0
20755,0
20756,1
20757,0
20758,1
20759,0
20760,1
20761,1
20762,1
20763,1
20764,1
20765,1
20766,0
20767,0
20768,0
20769,0
20770,0
20771,1
20772,1
20773,1
20774,0
20775,0
20776,1
20777,0
20778,1
20779,1
20780,1
20781,0
20782,1
20783,1
20784,0
20785,0
20786,1
20787,1
20788,0
20789,0
20790,1
20791,1
20792,0
20793,0
20794,0
20795,0
20796,1
20797,1
20798,1
20799,1
20800,0
20801,1
20802,0
20803,1
20804,0
20805,1
20806,0
20807,1
20808,0
20809,0
20810,0
20811,1
20812,0
20813,1
20814,1
20815,0
20816,1
20817,0
20818,0
20819,1
20820,1
20821,0
20822,1
20823,0
20824,0
20825,0
20826,1
20827,0
20828,0
20829,1
20830,1
20831,1
20832,1
20833,0
20834,0
20835,1
20836,1
20837,0
20838,1
20839,0
20840,1
20841,0
20842,1
20843,1
20844,0
20845,1
20846,0
20847,0
20848,1
20849,1
20850,0
20851,0
20852,1
20853,1
20854,1
20855,1
20856,0
20857,1
20858,1
20859,0
20860,0
20861,1
20862,1
20863,0
20864,1
20865,1
20866,0
20867,0
20868,0
20869,0
20870,0
20871,1
20872,0
20873,0
20874,1
20875,1
20876,1
20877,0
20878,0
20879,0
20880,0
20881,1
20882,1
20883,0
20884,1
20885,1
20886,1
20887,0
20888,0
20889,1
20890,0
20891,1
20892,0
20893,1
20894,0
20895,0
20896,1
20897,1
20898,0
20899,1
20900,0
20901,1
20902,0
20903,1
20904,1
20905,1
20906,0
20907,0
20908,1
20909,0
20910,0
20911,0
20912,0
20913,0
20914,1
20915,1
20916,1
20917,1
20918,1
20919,0
20920,0
20921,1
20922,0
20923,0
20924,1
20925,1
20926,1
20927,0
20928,0
20929,0
20930,1
20931,0
20932,0
20933,0
20934,1
20935,1
20936,1
20937,1
20938,1
20939,1
20940,0
20941,1
20942,0
20943,1
20944,0
20945,1
20946,0
20947,1
20948,0
20949,0
20950,0
20951,0
20952,1
20953,1
20954,0
20955,0
20956,0
20957,1
20958,1
20959,0
20960,1
20961,1
20962,0
20963,0
20964,1
20965,0
20966,0
20967,1
20968,1
20969,1
20970,0
20971,0
20972,0
20973,1
20974,1
20975,1
20976,0
20977,0
20978,0
20979,1
20980,1
20981,0
20982,1
20983,1
20984,1
20985,1
20986,0
20987,0
20988,0
20989,1
20990,0
20991,1
20992,1
20993,0
20994,1
20995,0
20996,0
20997,1
20998,0
20999,0
21000,0
21001,0
21002,1
21003,1
21004,1
21005,1
21006,0
21007,0
21008,1
21009,0
21010,1
21011,1
21012,0
21013,0
21014,0
21015,1
21016,0
21017,1
21018,1
21019,1
21020,0
21021,1
21022,0
21023,1
21024,1
21025,0
21026,0
21027,1
21028,1
21029,0
21030,0
21031,0
21032,1
21033,1
21034,0
21035,1
21036,0
21037,0
21038,0
21039,1
21040,1
21041,0
21042,1
21043,0
21044,1
21045,0
21046,0
21047,1
21048,0
21049,1
21050,1
21051,0
21052,1
21053,1
21054,0
21055,0
21056,0
21057,1
21058,0
21059,1
21060,1
21061,1
21062,0
21063,1
21064,0
21065,1
21066,0
21067,1
21068,0
21069,1
21070,1
21071,0
21072,0
21073,0
21074,1
21075,1
21076,0
21077,1
21078,1
21079,0
21080,0
21081,0
21082,1
21083,1
21084,0
21085,1
21086,0
21087,1
21088,1
21089,0
21090,1
21091,1
21092,0
21093,1
21094,0
21095,0
21096,0
21097,1
21098,1
21099,0
21100,0
21101,1
21102,0
21103,1
21104,1
21105,0
21106,0
21107,0
21108,1
21109,1
21110,1
21111,0
21112,0
21113,1
21114,0
21115,1
21116,0
21117,0
21118,1
21119,1
21120,1
21121,1
21122,1
21123,0
21124,0
21125,1
21126,0
21127,0
21128,0
21129,1
21130,1
21131,0
21132,1
21133,1
21134,0
21135,0
21136,0
21137,0
21138,1
21139,0
21140,1
21141,1
21142,0
21143,1
21144,0
21145,1
21146,0
21147,1
21148,1
21149,0
21150,1
21151,0
21152,0
21153,1
21154,0
21155,1
21156,1
21157,0
21158,0
21159,1
21160,0
21161,0
21162,0
21163,1
21164,1
21165,0
21166,0
21167,1
21168,0
21169,0
21170,1
21171,1
21172,1
21173,1
21174,0
21175,0
21176,0
21177,1
21178,1
21179,1
21180,1
21181,0
21182,0
21183,1
21184,0
21185,0
21186,1
21187,0
21188,1
21189,0
21190,1
21191,1
21192,0
21193,0
21194,1
21195,0
21196,0
21197,0
21198,0
21199,0
21200,1
21201,1
21202,0
21203,1
21204,1
21205,1
21206,0
21207,1
21208,1
21209,1
21210,1
21211,0
21212,0
21213,1
21214,1
21215,0
21216,0
21217,0
21218,1
21219,1
21220,0
21221,0
21222,0
21223,1
21224,0
21225,1
21226,0
21227,1
21228,1
21229,0
21230,1
21231,1
21232,1
21233,0
21234,0
21235,1
21236,0
21237,0
21238,1
21239,0
21240,1
21241,0
21242,0
21243,0
21244,1
21245,1
21246,1
21247,0
21248,1
21249,1
21250,1
21251,0
21252,1
21253,1
21254,0
21255,0
21256,0
21257,0
21258,1
21259,1
21260,0
21261,0
21262,0
21263,0
21264,1
21265,1
21266,1
21267,0
21268,1
21269,1
21270,0
21271,0
21272,1
21273,1
21274,0
21275,0
21276,0
21277,0
21278,0
21279,0
21280,1
21281,0
21282,1
21283,0
21284,1
21285,1
21286,1
21287,1
21288,1
21289,0
21290,1
21291,0
21292,1
21293,0
21294,0
21295,0
21296,0
21297,1
21298,1
21299,1
21300,0
21301,1
21302,1
21303,0
21304,1
21305,1
21306,1
21307,0
21308,0
21309,1
21310,0
21311,1
21312,0
21313,0
21314,0
21315,1
21316,1
21317,1
21318,1
21319,1
21320,0
21321,0
21322,0
21323,1
21324,0
21325,1
21326,1
21327,0
21328,0
21329,0
21330,1
21331,1
21332,1
21333,0
21334,0
21335,1
21336,0
21337,0
21338,1
21339,0
21340,1
21341,0
21342,1
21343,1
21344,1
21345,0
21346,1
21347,0
21348,0
21349,1
21350,1
21351,0
21352,0
21353,0
21354,1
21355,0
21356,1
21357,0
21358,0
21359,1
21360,1
21361,1
21362,1
21363,0
21364,0
21365,0
21366,1
21367,1
21368,0
21369,0
21370,1
21371,1
21372,0
21373,1
21374,0
21375,0
21376,1
21377,0
21378,1
21379,0
21380,1
21381,0
21382,0
21383,0
21384,1
21385,1
21386,0
21387,1
21388,1
21389,0
21390,1
21391,1
21392,0
21393,0
21394,1
21395,0
21396,1
21397,0
21398,1
21399,1
21400,0
21401,0
21402,1
21403,1
21404,0
21405,1
21406,1
21407,0
21408,0
21409,0
21410,1
21411,0
21412,1
21413,0
21414,1
21415,1
21416,0
21417,1
21418,0
21419,1
21420,0
21421,1
21422,0
21423,1
21424,0
21425,0
21426,0
21427,1
21428,1
21429,0
21430,0
21431,1
21432,0
21433,0
21434,0
21435,1
21436,0
21437,1
21438,1
21439,0
21440,1
21441,1
21442,0
21443,1
21444,1
21445,0
21446,0
21447,1
21448,0
21449,0
21450,1
21451,1
21452,1
21453,1
21454,0
21455,0
21456,1
21457,1
21458,1
21459,0
21460,1
21461,1
21462,1
21463,0
21464,0
21465,1
21466,0
21467,0
21468,0
21469,1
21470,1
21471,1
21472,0
21473,0
21474,0
21475,0
21476,1
21477,1
21478,0
21479,0
21480,0
21481,0
21482,1
21483,0
21484,0
21485,1
21486,1
21487,1
21488,1
21489,0
21490,1
21491,0
21492,1
21493,1
21494,1
21495,0
21496,0
21497,1
21498,0
21499,0
21500,1
21501,1
21502,0
21503,1
21504,1
21505,0
21506,0
21507,1
21508,0
21509,1
21510,1
21511,0
21512,0
21513,0
21514,1
21515,0
21516,1
21517,1
21518,1
21519,0
21520,0
21521,1
21522,0
21523,0
21524,1
21525,0
21526,1
21527,1
21528,1
21529,1
21530,1
21531,1
21532,0
21533,0
21534,0
21535,0
21536,1
21537,0
21538,0
21539,1
21540,1
21541,0
21542,0
21543,1
21544,0
21545,0
21546,0
21547,1
21548,1
21549,0
21550,1
21551,0
21552,0
21553,0
21554,1
21555,1
21556,0
21557,0
21558,1
21559,1
21560,1
21561,0
21562,1
21563,0
21564,0
21565,1
21566,1
21567,0
21568,1
21569,0
21570,0
21571,1
21572,1
21573,1
21574,1
21575,0
21576,0
21577,0
21578,1
21579,1
21580,0
21581,0
21582,0
21583,0
21584,1
21585,0
21586,1
21587,1
21588,0
21589,0
21590,1
21591,1
21592,1
21593,1
21594,1
21595,0
21596,0
21597,1
21598,0
21599,0
21600,1
21601,0
21602,1
21603,1
21604,0
21605,0
21606,0
21607,0
21608,1
21609,0
21610,0
21611,1
21612,0
21613,0
21614,0
21615,1
21616,0
21617,1
21618,0
21619,1
21620,1
21621,1
21622,1
21623,1
21624,1
21625,1
21626,0
21627,0
21628,0
21629,1
21630,1
21631,1
21632,0
21633,0
21634,0
21635,0
21636,1
21637,1
21638,1
21639,0
21640,0
21641,0
21642,0
21643,1
21644,0
21645,1
21646,1
21647,1
21648,1
21649,1
21650,0
21651,1
21652,0
21653,1
21654,0
21655,1
21656,1
21657,0
21658,0
21659,1
21660,1
21661,1
21662,0
21663,0
21664,0
21665,0
21666,1
21667,1
21668,1
21669,1
21670,0
21671,1
21672,0
21673,0
21674,0
21675,1
21676,0
21677,1
21678,1
21679,0
21680,0
21681,0
21682,1
21683,1
21684,0
21685,1
21686,0
21687,1
21688,0
21689,0
21690,1
21691,1
21692,1
21693,0
21694,0
21695,1
21696,0
21697,0
21698,1
21699,0
21700,0
21701,0
21702,1
21703,0
21704,0
21705,1
21706,1
21707,1
21708,0
21709,0
21710,1
21711,1
21712,1
21713,1
21714,0
21715,0
21716,0
21717,1
21718,0
21719,1
21720,1
21721,1
21722,1
21723,1
21724,0
21725,1
21726,0
21727,1
21728,0
21729,0
21730,0
21731,0
21732,1
21733,1
21734,1
21735,0
21736,0
21737,0
21738,0
21739,0
21740,1
21741,1
21742,1
21743,0
21744,1
21745,1
21746,0
21747,0
21748,1
21749,0
21750,1
21751,1
21752,1
21753,0
21754,1
21755,0
21756,1
21757,0
21758,1
21759,0
21760,1
21761,0
21762,0
21763,0
21764,1
21765,0
21766,0
21767,1
21768,1
21769,1
21770,1
21771,1
21772,0
21773,0
21774,0
21775,0
21776,1
21777,0
21778,0
21779,1
21780,0
21781,1
21782,1
21783,1
21784,1
21785,0
21786,0
21787,0
21788,0
21789,0
21790,1
21791,1
21792,0
21793,1
21794,1
21795,1
21796,0
21797,0
21798,0
21799,1
21800,1
21801,0
21802,1
21803,1
21804,0
21805,1
21806,0
21807,0
21808,0
21809,1
21810,0
21811,0
21812,1
21813,0
21814,1
21815,1
21816,1
21817,1
21818,0
21819,0
21820,1
21821,1
21822,0
21823,0
21824,1
21825,0
21826,0
21827,1
21828,1
21829,1
21830,0
21831,1
21832,0
21833,1
21834,0
21835,1
21836,1
21837,0
21838,0
21839,1
21840,1
21841,0
21842,1
21843,0
21844,1
21845,1
21846,0
21847,1
21848,1
21849,0
21850,1
21851,0
21852,1
21853,0
21854,0
21855,0
21856,0
21857,0
21858,1
21859,1
21860,0
21861,0
21862,0
21863,1
21864,1
21865,1
21866,0
21867,1
21868,0
21869,1
21870,1
21871,0
21872,0
21873,1
21874,0
21875,1
21876,0
21877,0
21878,1
21879,0
21880,1
21881,0
21882,0
21883,1
21884,0
21885,1
21886,0
21887,1
21888,1
21889,1
21890,0
21891,0
21892,0
21893,1
21894,1
21895,0
21896,1
21897,1
21898,1
21899,0
21900,1
21901,1
21902,0
21903,1
21904,0
21905,1
21906,0
21907,1
21908,0
21909,0
21910,0
21911,0
21912,1
21913,0
21914,1
21915,1
21916,0
21917,0
21918,1
21919,1
21920,0
21921,1
21922,0
21923,0
21924,1
21925,0
21926,1
21927,0
21928,1
21929,1
21930,1
21931,0
21932,0
21933,0
21934,1
21935,1
21936,1
21937,0
21938,0
21939,1
21940,0
21941,1
21942,1
21943,1
21944,1
21945,0
21946,0
21947,0
21948,0
21949,1
21950,0
21951,1
21952,0
21953,1
21954,0
21955,1
21956,0
21957,1
21958,1
21959,0
21960,0
21961,1
21962,0
21963,0
21964,1
21965,0
21966,1
21967,0
21968,0
21969,0
21970,1
21971,1
21972,1
21973,0
21974,0
21975,1
21976,0
21977,1
21978,1
21979,1
21980,0
21981,0
21982,0
21983,1
21984,1
21985,1
21986,1
21987,0
21988,0
21989,1
21990,1
21991,0
21992,1
21993,0
21994,0
21995,1
21996,0
21997,1
21998,1
21999,0
22000,1
22001,0
22002,0
22003,1
22004,0
22005,0
22006,1
22007,1
22008,0
22009,0
22010,0
22011,1
22012,1
22013,1
22014,0
22015,0
22016,1
22017,1
22018,1
22019,1
22020,0
22021,0
22022,1
22023,1
22024,0
22025,1
22026,0
22027,1
22028,0
22029,0
22030,0
22031,1
22032,0
22033,1
22034,0
22035,1
22036,0
22037,1
22038,0
22039,0
22040,1
22041,0
22042,1
22043,1
22044,1
22045,1
22046,0
22047,0
22048,1
22049,0
22050,1
22051,1
22052,0
22053,0
22054,0
22055,0
22056,1
22057,0
22058,1
22059,0
22060,0
22061,0
22062,1
22063,1
22064,1
22065,0
22066,1
22067,0
22068,0
22069,1
22070,1
22071,0
22072,0
22073,1
22074,1
22075,1
22076,0
22077,1
22078,1
22079,0
22080,0
22081,1
22082,0
22083,0
22084,0
22085,1
22086,0
22087,0
22088,1
22089,1
22090,0
22091,1
22092,1
22093,0
22094,1
22095,0
22096,0
22097,1
22098,1
22099,0
22100,1
22101,0
22102,1
22103,0
22104,1
22105,1
22106,1
22107,0
22108,0
22109,0
22110,1
22111,1
22112,0
22113,1
22114,0
22115,0
22116,1
22117,0
22118,1
22119,0
22120,0
22121,1
22122,1
22123,0
22124,1
22125,0
22126,1
22127,1
22128,0
22129,0
22130,1
22131,0
22132,1
22133,1
22134,0
22135,1
22136,0
22137,1
22138,0
22139,0
22140,1
22141,1
22142,1
22143,0
22144,1
22145,1
22146,0
22147,1
22148,0
22149,1
22150,1
22151,1
22152,0
22153,1
22154,0
22155,0
22156,0
22157,1
22158,0
22159,0
22160,0
22161,0
22162,1
22163,0
22164,0
22165,1
22166,1
22167,1
22168,0
22169,1
22170,0
22171,0
22172,0
22173,1
22174,0
22175,0
22176,1
22177,1
22178,1
22179,1
22180,1
22181,0
22182,0
22183,0
22184,1
22185,1
22186,1
22187,0
22188,1
22189,1
22190,1
22191,0
22192,1
22193,1
22194,0
22195,0
22196,0
22197,0
22198,0
22199,1
22200,0
22201,1
22202,1
22203,1
22204,0
22205,1
22206,0
22207,0
22208,0
22209,1
22210,0
22211,0
22212,0
22213,1
22214,1
22215,1
22216,0
22217,1
22218,0
22219,0
22220,0
22221,1
22222,1
22223,0
22224,0
22225,1
22226,1
22227,1
22228,0
22229,1
22230,0
22231,1
22232,0
22233,1
22234,0
22235,1
22236,1
22237,0
22238,0
22239,1
22240,0
22241,0
22242,0
22243,1
22244,1
22245,1
22246,0
22247,0
22248,0
22249,1
22250,1
22251,1
22252,0
22253,1
22254,1
22255,0
22256,0
22257,1
22258,0
22259,0
22260,1
22261,1
22262,1
22263,0
22264,0
22265,1
22266,0
22267,0
22268,0
22269,1
22270,1
22271,1
22272,1
22273,0
22274,1
22275,0
22276,1
22277,1
22278,1
22279,0
22280,0
22281,1
22282,0
22283,1
22284,0
22285,0
22286,0
22287,1
22288,0
22289,1
22290,0
22291,1
22292,0
22293,0
22294,1
22295,0
22296,1
22297,0
22298,0
22299,1
22300,0
22301,1
22302,1
22303,1
22304,0
22305,0
22306,0
22307,0
22308,1
22309,1
22310,0
22311,1
22312,0
22313,1
22314,1
22315,0
22316,1
22317,0
22318,1
22319,1
22320,1
22321,0
22322,0
22323,1
22324,0
22325,1
22326,0
22327,1
22328,1
22329,1
22330,0
22331,0
22332,1
22333,0
22334,1
22335,0
22336,1
22337,0
22338,0
22339,0
22340,1
22341,0
22342,1
22343,1
22344,0
22345,1
22346,1
22347,0
22348,0
22349,0
22350,1
22351,1
22352,1
22353,0
22354,1
22355,0
22356,0
22357,1
22358,0
22359,0
22360,0
22361,1
22362,0
22363,1
22364,1
22365,1
22366,0
22367,1
22368,0
22369,0
22370,1
22371,1
22372,0
22373,0
22374,1
22375,0
22376,1
22377,1
22378,0
22379,1
22380,0
22381,0
22382,0
22383,0
22384,1
22385,1
22386,1
22387,0
22388,1
22389,1
22390,0
22391,0
22392,1
22393,0
22394,1
22395,1
22396,0
22397,1
22398,1
22399,0
22400,1
22401,0
22402,0
22403,0
22404,1
22405,0
22406,1
22407,1
22408,1
22409,0
22410,1
22411,0
22412,1
22413,0
22414,0
22415,0
22416,1
22417,1
22418,0
22419,1
22420,0
22421,1
22422,0
22423,1
22424,0
22425,1
22426,0
22427,0
22428,0
22429,1
22430,1
22431,1
22432,0
22433,1
22434,1
22435,1
22436,0
22437,1
22438,1
22439,0
22440,0
22441,0
22442,0
22443,1
22444,0
22445,0
22446,1
22447,0
22448,1
22449,0
22450,0
22451,0
22452,0
22453,1
22454,1
22455,1
22456,1
22457,1
22458,0
22459,1
22460,0
22461,0
22462,1
22463,1
22464,0
22465,1
22466,0
22467,1
22468,1
22469,1
22470,0
22471,0
22472,0
22473,1
22474,1
22475,0
22476,1
22477,0
22478,1
22479,0
22480,0
22481,1
22482,1
22483,0
22484,0
22485,0
22486,1
22487,1
22488,1
22489,0
22490,0
22491,0
22492,0
22493,1
22494,0
22495,1
22496,1
22497,1
22498,0
22499,1
22500,1
22501,0
22502,1
22503,0
22504,1
22505,1
22506,0
22507,1
22508,1
22509,0
22510,0
22511,0
22512,0
22513,1
22514,0
22515,0
22516,1
22517,1
22518,1
22519,0
22520,0
22521,0
22522,1
22523,0
22524,1
22525,0
22526,1
22527,1
22528,0
22529,1
22530,0
22531,0
22532,1
22533,1
22534,0
22535,0
22536,0
22537,1
22538,1
22539,0
22540,1
22541,1
22542,0
22543,0
22544,1
22545,1
22546,1
22547,1
22548,0
22549,0
22550,0
22551,0
22552,0
22553,1
22554,1
22555,1
22556,1
22557,1
22558,0
22559,1
22560,1
22561,0
22562,0
22563,1
22564,0
22565,0
22566,0
22567,0
22568,1
22569,1
22570,0
22571,0
22572,0
22573,1
22574,1
22575,1
22576,0
22577,1
22578,1
22579,0
22580,0
22581,1
22582,1
22583,1
22584,0
22585,0
22586,0
22587,1
22588,0
22589,0
22590,1
22591,1
22592,0
